,N,Mean,Median,Std,Min,P25,P75,Max,Skewness
in,3,0.752907,0.764565,0.053388,0.694654,0.729609,0.782034,0.799502,-0.382043
post,3,0.733096,0.732764,0.043629,0.689633,0.711199,0.754827,0.77689,0.013962
pre,1,0.752563,0.752563,,0.752563,0.752563,0.752563,0.752563,
