,N,Mean,Median,Std,Min,P25,P75,Max,Skewness
in,1,0.387322,0.387322,,0.387322,0.387322,0.387322,0.387322,
post,2,0.353774,0.353774,0.294895,0.145252,0.249513,0.458036,0.562297,0.0
pre,1,0.137665,0.137665,,0.137665,0.137665,0.137665,0.137665,
