,N,Mean,Median,Std,Min,P25,P75,Max,Skewness
in,13,0.833025,0.837298,0.361969,0.198856,0.659877,1.022603,1.446945,-0.080411
post,17,1.021987,0.717411,0.756111,0.241545,0.535384,1.179283,3.036915,1.387563
pre,10,0.809082,0.722752,0.431856,0.153638,0.581246,1.081442,1.578805,0.280368
