,N,Mean,Median,Std,Min,P25,P75,Max,Skewness
in,1,0.157221,0.157221,,0.157221,0.157221,0.157221,0.157221,
post,2,0.207069,0.207069,0.219061,0.052169,0.129619,0.284518,0.361968,0.0
pre,1,0.120659,0.120659,,0.120659,0.120659,0.120659,0.120659,
