,N,Mean,Median,Std,Min,P25,P75,Max,Skewness
in,2,0.208017,0.208017,0.168449,0.088905,0.148461,0.267572,0.327128,0.0
post,2,0.176805,0.176805,0.042807,0.146536,0.16167,0.191939,0.207074,0.0
pre,2,0.179049,0.179049,0.179383,0.052206,0.115627,0.24247,0.305892,0.0
