,N,Mean,Median,Std,Min,P25,P75,Max,Skewness
in,4,21.046729,21.35648,12.974831,7.921726,10.9583,31.444909,33.552231,-0.024934
post,5,1272.323608,95.219605,1736.008714,8.471411,8.708469,2570.821776,3678.396778,0.55835
pre,3,39.648078,25.561447,39.722432,8.888659,17.225053,55.027787,84.494127,0.569559
