,N,Mean,Median,Std,Min,P25,P75,Max,Skewness
in,5,0.330473,0.266673,0.273655,0.071398,0.142467,0.409123,0.762707,0.776671
post,9,0.917116,0.686908,0.992641,0.07193,0.269537,1.270145,3.200515,1.440112
pre,1,0.268111,0.268111,,0.268111,0.268111,0.268111,0.268111,
