,N,Mean,Median,Std,Min,P25,P75,Max,Skewness
in,1,0.730644,0.730644,,0.730644,0.730644,0.730644,0.730644,
post,1,0.854966,0.854966,,0.854966,0.854966,0.854966,0.854966,
pre,1,0.774291,0.774291,,0.774291,0.774291,0.774291,0.774291,
