,N,Mean,Median,Std,Min,P25,P75,Max,Skewness
in,1,0.243334,0.243334,,0.243334,0.243334,0.243334,0.243334,
post,1,0.156641,0.156641,,0.156641,0.156641,0.156641,0.156641,
pre,1,0.299339,0.299339,,0.299339,0.299339,0.299339,0.299339,
