,N,Mean,Median,Std,Min,P25,P75,Max,Skewness
in,99,157.09972,26.743037,508.886684,2.277774,14.358762,71.160052,3600.193633,5.264722
post,103,153.803089,22.678604,417.606907,3.129937,13.47202,75.492707,3226.693141,4.990279
pre,75,152.745296,23.433361,572.375794,5.710078,12.566256,56.925236,4013.702219,5.634321
