,N,Mean,Median,Std,Min,P25,P75,Max,Skewness
in,6,0.595257,0.581682,0.318086,0.091925,0.497251,0.751882,1.038531,-0.234595
post,5,0.630935,0.664816,0.398208,0.113427,0.489721,0.669347,1.217363,0.267166
pre,5,0.505432,0.472008,0.126268,0.390314,0.39066,0.609117,0.665062,0.292613
