,N,Mean,Median,Std,Min,P25,P75,Max,Skewness
in,2,0.0,0.0,3e-06,-2e-06,-1e-06,1e-06,2e-06,0.0
post,2,7e-06,7e-06,0.0,6e-06,7e-06,7e-06,7e-06,-0.0
pre,1,1e-06,1e-06,,1e-06,1e-06,1e-06,1e-06,
