,N,Mean,Median,Std,Min,P25,P75,Max,Skewness
in,3,0.842085,0.850702,0.026357,0.812498,0.8316,0.856878,0.863054,-0.53644
post,3,0.847509,0.85222,0.05828,0.787017,0.819619,0.877756,0.903291,-0.147531
pre,1,0.785801,0.785801,,0.785801,0.785801,0.785801,0.785801,
