,N,Mean,Median,Std,Min,P25,P75,Max,Skewness
in,52,0.230812,0.194219,0.197673,0.0,0.099118,0.307645,0.98199,1.642216
post,52,0.202678,0.145994,0.187513,0.0,0.058022,0.274863,0.740556,1.248715
pre,37,0.253656,0.218436,0.1693,0.0,0.133467,0.374937,0.689019,0.696804
