,N,Mean,Median,Std,Min,P25,P75,Max,Skewness
in,17,0.696077,0.795015,0.198794,0.281913,0.512037,0.84435,0.906283,-0.651893
post,18,0.697141,0.768181,0.208569,0.26074,0.590984,0.841208,0.921527,-0.951693
pre,12,0.62394,0.672855,0.248028,0.263138,0.402195,0.839376,0.902132,-0.324183
