,N,Mean,Median,Std,Min,P25,P75,Max,Skewness
in,5,0.731866,0.697546,0.080166,0.643084,0.692269,0.782862,0.843569,0.392847
post,9,0.600461,0.656069,0.186373,0.280886,0.503249,0.750697,0.847457,-0.421498
pre,1,0.811909,0.811909,,0.811909,0.811909,0.811909,0.811909,
