,N,Mean,Median,Std,Min,P25,P75,Max,Skewness
in,32,0.586489,0.612257,0.189163,0.267394,0.458625,0.732253,0.982878,-0.068154
post,42,0.559442,0.559573,0.18801,0.253447,0.422776,0.704172,0.987848,0.109422
pre,25,0.606607,0.6034,0.140111,0.27694,0.545381,0.734565,0.867657,-0.341583
