,N,Mean,Median,Std,Min,P25,P75,Max,Skewness
zip 48003.0,676,0.462293,0.445,0.097294,0.264946,0.399082,0.503384,0.969064,1.512182
zip 48006.0,602,0.460208,0.446159,0.096473,0.185731,0.398756,0.493264,0.918063,1.589284
zip 20012.0,447,0.484922,0.465263,0.110464,0.264189,0.411912,0.537854,0.868188,0.853053
zip 1003.0,467,0.455062,0.44279,0.084085,0.26498,0.398306,0.501004,0.827291,1.036782
zip 1010.0,481,0.461788,0.45423,0.083988,0.265325,0.403069,0.502333,0.869467,1.02665
zip 20018.0,399,0.490148,0.479368,0.09482,0.285611,0.428089,0.530177,0.893757,1.146959
zip 31001.0,359,0.474624,0.449855,0.123504,0.178996,0.391493,0.52317,0.936934,1.189569
zip 1001.0,366,0.448262,0.440226,0.10088,0.214813,0.38558,0.490449,0.990368,1.375031
