,N,Mean,Median,Std,Min,P25,P75,Max,Skewness
in,22,59.097335,27.909995,92.410191,2.836844,15.606869,40.602801,424.196196,3.041172
post,27,166.709705,42.390851,553.806479,2.643091,11.14603,80.57419,2915.333963,4.779182
pre,16,34.280498,20.92609,31.026296,2.692906,13.646191,49.872759,104.059447,1.003849
