,N,Mean,Median,Std,Min,P25,P75,Max,Skewness
in,18,1.3e-05,-2e-06,7.2e-05,-0.000119,-1.3e-05,1.4e-05,0.000251,1.840975
post,21,3e-05,-2e-06,7e-05,-1.1e-05,-5e-06,9e-06,0.000271,2.284887
pre,9,4e-06,-1e-06,1.2e-05,-7e-06,-4e-06,3e-06,2.5e-05,1.122446
