,N,Mean,Median,Std,Min,P25,P75,Max,Skewness
in,7,0.657004,0.645866,0.090861,0.546116,0.589769,0.722043,0.78342,0.172104
post,7,0.666348,0.704061,0.138458,0.403887,0.624406,0.754486,0.798702,-1.048841
pre,6,0.620488,0.678632,0.142003,0.366084,0.575105,0.70483,0.745421,-1.053101
