,N,Mean,Median,Std,Min,P25,P75,Max,Skewness
in,3,0.594151,0.606648,0.305785,0.282309,0.444479,0.750072,0.893495,-0.074958
post,3,0.621632,0.675781,0.33407,0.263795,0.469788,0.800551,0.925321,-0.28995
pre,2,0.749742,0.749742,0.132346,0.656159,0.702951,0.796533,0.843325,0.0
