,N,Mean,Median,Std,Min,P25,P75,Max,Skewness
in,5,2e-05,3.4e-05,3.4e-05,-3.7e-05,1.6e-05,3.7e-05,4.9e-05,-1.080813
post,7,2.9e-05,1.5e-05,5e-05,-2.3e-05,-1e-06,4.1e-05,0.000129,1.169484
pre,4,5e-06,6e-06,4e-06,-1e-06,4e-06,7e-06,7e-06,-0.989701
