,N,Mean,Median,Std,Min,P25,P75,Max,Skewness
in,9,0.539364,0.530537,0.172575,0.312292,0.403595,0.625229,0.807913,0.338097
post,11,0.465435,0.417333,0.145348,0.280423,0.390539,0.525527,0.791298,1.064781
pre,8,0.537071,0.554074,0.139042,0.345186,0.436859,0.588905,0.764253,0.206179
