,N,Mean,Median,Std,Min,P25,P75,Max,Skewness
in,4,0.100046,0.087396,0.059969,0.041691,0.071681,0.11576,0.183701,0.678527
post,5,0.125657,0.075972,0.115751,0.035527,0.047446,0.153687,0.315653,0.999785
pre,3,0.122848,0.108301,0.093197,0.03778,0.07304,0.165382,0.222463,0.279769
