,N,Mean,Median,Std,Min,P25,P75,Max,Skewness
in,3,0.552353,0.524195,0.411751,0.155403,0.339799,0.750827,0.97746,0.125046
post,3,0.685777,0.78589,0.200361,0.45509,0.62049,0.801121,0.816352,-0.688764
pre,2,0.686467,0.686467,0.215487,0.534095,0.610281,0.762653,0.838839,0.0
