,N,Mean,Median,Std,Min,P25,P75,Max,Skewness
in,15,0.8021,0.326147,1.229142,0.13901,0.234018,0.51018,4.787928,2.5365
post,15,0.854465,0.395371,1.191051,0.0949,0.291193,0.805417,4.811566,2.673478
pre,15,0.772169,0.367923,1.150811,0.141911,0.271954,0.448375,4.48156,2.558122
