,N,Mean,Median,Std,Min,P25,P75,Max,Skewness
in,317,0.837843,0.972055,0.231096,0.158068,0.754148,0.989425,0.996771,-1.453309
post,396,0.865484,0.97817,0.213254,0.169742,0.839917,0.990204,0.996829,-1.703354
pre,251,0.865068,0.972895,0.211334,0.259145,0.824827,0.987724,0.997269,-1.816457
