,N,Mean,Median,Std,Min,P25,P75,Max,Skewness
in,17,0.46781,0.335552,0.441833,9.3e-05,0.135932,0.685679,1.678866,1.270485
post,18,0.336082,0.25197,0.283549,0.00028,0.141489,0.402802,1.044833,1.24459
pre,12,0.53291,0.451717,0.50601,0.003676,0.185347,0.687155,1.729376,1.091057
