,N,Mean,Median,Std,Min,P25,P75,Max,Skewness
in,8,368.72344,56.046612,835.10068,12.168458,25.067695,173.32089,2429.14794,2.240419
post,13,201.202891,111.93348,277.198111,3.483864,27.295237,244.194751,1016.694946,2.116596
pre,4,202.547811,185.824845,173.822437,7.954082,133.588274,254.784382,430.587471,0.32758
