,N,Mean,Median,Std,Min,P25,P75,Max,Skewness
in,3,14.702871,11.733972,6.952965,9.727216,10.730594,17.190698,22.647424,0.641419
post,3,9.631329,10.810875,3.559968,5.631296,8.221085,11.631346,12.451817,-0.541878
pre,3,17.554948,16.703282,11.414029,6.590607,11.646944,23.037118,29.370955,0.136315
