,N,Mean,Median,Std,Min,P25,P75,Max,Skewness
in,4,0.405726,0.434167,0.207785,0.147979,0.285537,0.554355,0.606589,-0.307641
post,5,0.381131,0.375126,0.16205,0.212291,0.247177,0.46179,0.609272,0.340372
pre,3,0.331341,0.349256,0.164501,0.158615,0.253936,0.417703,0.486151,-0.197699
