,N,Mean,Median,Std,Min,P25,P75,Max,Skewness
in,9,0.049445,0.029187,0.074844,0.001466,0.008114,0.036972,0.243098,2.20558
post,9,0.042094,0.020895,0.060082,0.001582,0.006178,0.035245,0.188402,1.826705
pre,9,0.066074,0.042637,0.071771,0.002541,0.011295,0.089269,0.227588,1.281544
