,N,Mean,Median,Std,Min,P25,P75,Max,Skewness
in,3,0.981543,0.655149,0.671076,0.536101,0.595625,1.204265,1.75338,0.682154
post,4,0.703062,0.697379,0.23803,0.421305,0.592382,0.808059,0.996185,0.078163
