,N,Mean,Median,Std,Min,P25,P75,Max,Skewness
in,284,0.465825,0.436774,0.17686,0.235931,0.315542,0.571155,0.996672,0.816155
post,368,0.449156,0.404415,0.184326,0.220382,0.297441,0.525318,0.996208,1.117141
pre,205,0.462436,0.423063,0.180946,0.239384,0.302669,0.56532,0.995155,0.827524
