,N,Mean,Median,Std,Min,P25,P75,Max,Skewness
in,33,1e-05,4e-06,2.1e-05,-1.9e-05,-4e-06,1.3e-05,9.2e-05,2.065875
post,43,0.0,1e-06,3.2e-05,-0.000118,-2e-06,8e-06,8.1e-05,-1.279168
pre,26,7e-06,1e-06,2.3e-05,-4.4e-05,-0.0,4e-06,8e-05,1.458026
