,N,Mean,Median,Std,Min,P25,P75,Max,Skewness
in,1,0.030269,0.030269,,0.030269,0.030269,0.030269,0.030269,
post,1,0.000589,0.000589,,0.000589,0.000589,0.000589,0.000589,
pre,1,0.014373,0.014373,,0.014373,0.014373,0.014373,0.014373,
