,N,Mean,Median,Std,Min,P25,P75,Max,Skewness
in,1,0.059212,0.059212,,0.059212,0.059212,0.059212,0.059212,
post,1,0.024536,0.024536,,0.024536,0.024536,0.024536,0.024536,
pre,1,0.089604,0.089604,,0.089604,0.089604,0.089604,0.089604,
