,N,Mean,Median,Std,Min,P25,P75,Max,Skewness
in,3,0.382783,0.227682,0.320459,0.169384,0.198533,0.489482,0.751283,0.680871
post,3,0.340971,0.282678,0.272637,0.102195,0.192437,0.460359,0.63804,0.374838
pre,2,0.558146,0.558146,0.666406,0.086926,0.322536,0.793756,1.029366,-0.0
