,N,Mean,Median,Std,Min,P25,P75,Max,Skewness
in,16,0.020575,0.023666,0.007824,0.006488,0.016333,0.026234,0.031981,-0.548802
post,22,0.021049,0.023646,0.007413,0.007226,0.014132,0.02631,0.030289,-0.530673
pre,11,0.021199,0.023254,0.006693,0.00966,0.017969,0.025354,0.029698,-0.647666
