,N,Mean,Median,Std,Min,P25,P75,Max,Skewness
in,1,0.861674,0.861674,,0.861674,0.861674,0.861674,0.861674,
post,2,0.454918,0.454918,0.302044,0.241341,0.34813,0.561707,0.668496,-0.0
