,N,Mean,Median,Std,Min,P25,P75,Max,Skewness
in,10,0.76128,0.615898,0.600036,0.220042,0.390932,0.812488,2.218971,1.529315
post,10,0.53529,0.562594,0.223382,0.139397,0.414737,0.642641,0.857671,-0.340378
pre,8,0.601066,0.441452,0.470218,0.245907,0.290069,0.651321,1.650721,1.560557
