,N,Mean,Median,Std,Min,P25,P75,Max,Skewness
in,3,4.3e-05,6e-06,7.3e-05,-5e-06,1e-06,6.6e-05,0.000127,0.688361
post,3,4.8e-05,2.1e-05,5.3e-05,1.3e-05,1.7e-05,6.5e-05,0.000109,0.687528
pre,3,1.2e-05,1e-05,1.1e-05,2e-06,6e-06,1.6e-05,2.3e-05,0.322863
