,N,Mean,Median,Std,Min,P25,P75,Max,Skewness
in,7,0.112317,0.077913,0.129076,0.008133,0.043048,0.112839,0.388403,1.571322
post,9,0.138683,0.137212,0.117564,0.009079,0.058199,0.181588,0.391694,1.000818
pre,5,0.14895,0.11403,0.132114,0.007585,0.083157,0.183437,0.356543,0.70724
