,N,Mean,Median,Std,Min,P25,P75,Max,Skewness
in,5,0.312289,0.30819,0.175727,0.095024,0.244256,0.334932,0.579043,0.433828
post,10,0.704478,0.321846,0.744193,0.12883,0.230218,1.055363,2.496222,1.504892
pre,2,0.393764,0.393764,0.376329,0.127659,0.260712,0.526817,0.659869,0.0
