,N,Mean,Median,Std,Min,P25,P75,Max,Skewness
in,4,1.211665,0.671359,1.238576,0.442133,0.584346,1.298679,3.061809,1.125665
post,4,1.14111,0.61336,1.212699,0.386657,0.504318,1.250153,2.951063,1.12019
pre,3,0.572848,0.570014,0.109921,0.464372,0.517193,0.627086,0.684158,0.047332
