,N,Mean,Median,Std,Min,P25,P75,Max,Skewness
in,4,0.042556,0.018517,0.059721,0.002207,0.009229,0.051843,0.130983,1.068
post,3,0.011672,0.012418,0.009866,0.001455,0.006936,0.016781,0.021144,-0.138028
pre,4,0.044485,0.024457,0.053881,0.005822,0.012013,0.056929,0.123205,0.986715
