,N,Mean,Median,Std,Min,P25,P75,Max,Skewness
in,3,0.23206,0.187737,0.254885,0.002245,0.094991,0.346968,0.5062,0.30981
post,3,0.259926,0.182507,0.303902,0.002221,0.092364,0.388778,0.595049,0.437629
pre,2,0.435063,0.435063,0.272893,0.242098,0.33858,0.531545,0.628028,0.0
