,N,Mean,Median,Std,Min,P25,P75,Max,Skewness
in,3,0.014816,0.013532,0.007045,0.008501,0.011016,0.017973,0.022415,0.323702
post,4,0.014165,0.011473,0.008866,0.007197,0.008023,0.017616,0.026518,0.742621
pre,2,0.033299,0.033299,0.018476,0.020234,0.026766,0.039831,0.046363,0.0
