,N,Mean,Median,Std,Min,P25,P75,Max,Skewness
in,2,0.30349,0.30349,0.208404,0.156126,0.229808,0.377172,0.450854,-0.0
post,2,0.255043,0.255043,0.217626,0.101157,0.1781,0.331985,0.408928,0.0
pre,2,0.302353,0.302353,0.204799,0.157538,0.229946,0.37476,0.447168,0.0
