,N,Mean,Median,Std,Min,P25,P75,Max,Skewness
in,3,0.24548,0.185711,0.180465,0.102482,0.144097,0.316979,0.448247,0.541701
post,3,0.251925,0.204113,0.199752,0.080418,0.142265,0.337678,0.471244,0.414534
pre,1,0.179428,0.179428,,0.179428,0.179428,0.179428,0.179428,
