,N,Mean,Median,Std,Min,P25,P75,Max,Skewness
in,208,0.520029,0.331841,0.538363,5e-06,0.119701,0.752114,3.267983,1.616388
post,244,0.53565,0.293847,0.646641,0.0,0.106261,0.745886,3.689463,2.242553
pre,145,0.592298,0.382088,0.593066,1e-05,0.158866,0.84313,3.150097,1.506776
