,N,Mean,Median,Std,Min,P25,P75,Max,Skewness
in,3,23.797756,19.085887,20.627186,5.934158,12.510022,32.729555,46.373223,0.397755
post,3,65.294285,39.621273,74.918839,6.587065,23.104169,94.647895,149.674517,0.555614
pre,2,26.083384,26.083384,27.611238,6.559291,16.321338,35.845431,45.607478,-0.0
