,N,Mean,Median,Std,Min,P25,P75,Max,Skewness
in,32,110.159042,16.972736,313.231282,4.671899,11.829376,36.599824,1596.011719,3.961089
post,42,126.363571,25.476416,428.243747,4.597638,11.84691,61.369379,2609.234329,5.100162
pre,25,33.526733,13.175883,56.02389,5.510687,9.778134,25.870586,254.774818,3.110642
