,N,Mean,Median,Std,Min,P25,P75,Max,Skewness
in,1748,0.660621,0.40296,0.906025,0.007248,0.223716,0.685992,9.077425,4.238673
post,2085,0.604251,0.340665,0.816527,0.001111,0.199719,0.659805,7.738959,3.847338
pre,1283,0.647127,0.381425,0.896779,0.014546,0.224751,0.668799,9.447022,4.443686
