,N,Mean,Median,Std,Min,P25,P75,Max,Skewness
in,3,10.687003,9.39877,6.308647,5.121904,7.260337,13.469553,17.540336,0.359499
post,3,15.06942,13.479157,11.21838,4.731027,9.105092,20.238616,26.998075,0.255188
pre,3,13.317068,7.818947,11.771399,5.30073,6.559838,17.325238,26.831529,0.670875
