,N,Mean,Median,Std,Min,P25,P75,Max,Skewness
in,40,-3.6e-05,-0.0,0.000137,-0.000786,-1.4e-05,1e-06,5.2e-05,-4.566236
post,49,0.0,0.0,5e-05,-0.000204,-1.6e-05,4e-06,0.000121,-0.796656
pre,27,-5e-06,-0.0,2.5e-05,-8.5e-05,-5e-06,1e-06,6.7e-05,-0.619346
