,N,Mean,Median,Std,Min,P25,P75,Max,Skewness
in,18,19.062909,12.523902,20.902389,4.506354,8.150372,20.869257,96.731458,3.043873
post,21,21.947785,14.288008,17.765864,3.807791,7.643553,34.735425,53.714573,0.819881
pre,9,21.129099,12.986391,24.215037,6.861515,8.946965,20.137841,83.810555,2.210397
