,N,Mean,Median,Std,Min,P25,P75,Max,Skewness
in,12689,0.504502,0.49717,0.111657,0.143741,0.435673,0.562365,0.994636,0.684622
post,14304,0.476393,0.463921,0.112116,0.091064,0.405325,0.530416,0.997912,0.993301
pre,9730,0.485368,0.474293,0.111603,0.201197,0.414459,0.5376,0.993662,0.997612
