,N,Mean,Median,Std,Min,P25,P75,Max,Skewness
in,39,373.103923,15.142751,1241.017095,3.32311,10.283517,32.113241,6297.383393,3.944443
post,48,291.277196,13.993358,929.738315,4.025445,9.176079,46.623372,5407.762641,4.192951
pre,27,414.583152,15.267224,1349.383834,4.25409,11.076225,67.093728,6533.116589,3.885885
