,N,Mean,Median,Std,Min,P25,P75,Max,Skewness
in,99,0.520035,0.49762,0.182746,0.245035,0.34628,0.666743,0.99019,0.334625
post,103,0.488517,0.443212,0.179672,0.256848,0.336106,0.64928,0.842689,0.386071
pre,75,0.51994,0.494442,0.174386,0.244304,0.369944,0.671897,0.989297,0.453623
