,N,Mean,Median,Std,Min,P25,P75,Max,Skewness
in,26,0.223364,0.121512,0.313423,0.0,0.013731,0.202715,1.205324,1.876256
post,34,0.19773,0.113364,0.283579,0.0,0.037394,0.21957,1.393746,2.737146
pre,16,0.247481,0.125745,0.354334,0.0,0.016655,0.249702,1.305264,2.089464
