,N,Mean,Median,Std,Min,P25,P75,Max,Skewness
in,16,0.01727,0.020422,0.008278,0.0,0.013272,0.024031,0.025128,-0.994546
post,16,0.020719,0.022464,0.008315,0.0,0.017894,0.02694,0.031303,-1.064777
pre,16,0.019057,0.020313,0.008287,0.0,0.015886,0.025648,0.029076,-0.961892
