,N,Mean,Median,Std,Min,P25,P75,Max,Skewness
in,9,0.510273,0.423287,0.348375,0.143554,0.308388,0.542096,1.21548,1.001145
post,11,0.814634,0.409674,1.014351,0.136113,0.380554,0.819581,3.649237,2.211704
pre,7,0.448025,0.441479,0.228701,0.176753,0.292185,0.544253,0.84507,0.597262
